,userId,genres_single,title,title085,title070,title050
8759,131116,Crime,5,5,4,2
8760,131116,Drama,5,5,4,2
8765,131343,Adventure,6,3,3,2
8768,131343,Comedy,3,3,3,2
8769,131343,Drama,3,3,3,2
8773,131343,Sci-Fi,3,3,3,2
8775,131347,Action,3,4,3,3
8776,131347,Adventure,4,4,3,3
8777,131347,Animation,3,4,3,3
8778,131347,Children,3,4,3,3
8779,131347,Comedy,4,4,3,3
8781,131347,Drama,3,4,3,3
8783,131347,Horror,3,4,3,3
8785,131347,Sci-Fi,3,4,3,3
8786,131412,Action,10,7,3,2
8787,131412,Adventure,9,7,3,2
8790,131412,Comedy,5,7,3,2
8791,131412,Crime,3,7,3,2
8798,131412,Sci-Fi,7,7,3,2
8800,131429,Action,4,5,3,2
8801,131429,Adventure,7,5,3,2
8803,131429,Children,3,5,3,2
8805,131429,Drama,3,5,3,2
8809,131429,Sci-Fi,5,5,3,2
8811,131691,Action,10,5,4,2
8812,131691,Adventure,5,5,4,2
8820,131691,Sci-Fi,8,5,4,2
8821,131691,Thriller,4,5,4,2
8823,132099,Action,9,4,4,3
8824,132099,Adventure,7,4,4,3
8829,132099,Drama,4,4,4,3
8832,132099,Sci-Fi,4,4,4,3
8835,132253,Action,5,6,4,3
8836,132253,Adventure,4,6,4,3
8838,132253,Comedy,4,6,4,3
8840,132253,Drama,7,6,4,3
8843,132253,Sci-Fi,6,6,4,3
8845,132272,Action,8,8,4,2
8846,132272,Adventure,10,8,4,2
8848,132272,Children,4,8,4,2
8853,132272,Sci-Fi,8,8,4,2
8855,132323,Action,7,6,6,2
8856,132323,Adventure,7,6,6,2
8862,132323,Fantasy,6,6,6,2
8865,132323,Sci-Fi,6,6,6,2
8867,132358,Action,8,6,5,3
8868,132358,Adventure,5,6,5,3
8869,132358,Comedy,5,6,5,3
8871,132358,Drama,6,6,5,3
8877,132596,Action,7,6,2,2
8878,132596,Adventure,6,6,2,2
8879,132596,Animation,2,6,2,2
8880,132596,Children,2,6,2,2
8881,132596,Comedy,2,6,2,2
8885,132596,Sci-Fi,3,6,2,2
8888,132651,Action,6,6,5,2
8889,132651,Adventure,6,6,5,2
8894,132651,Drama,5,6,5,2
8897,132651,Sci-Fi,7,6,5,2
8899,133018,Action,4,5,3,2
8900,133018,Adventure,6,5,3,2
8903,133018,Comedy,3,5,3,2
8905,133018,Drama,5,5,3,2
8908,133018,Thriller,3,5,3,2
8909,133027,Action,8,7,5,2
8910,133027,Adventure,7,7,5,2
8917,133027,Sci-Fi,7,7,5,2
8918,133027,Thriller,5,7,5,2
8919,133057,Action,7,5,4,2
8920,133057,Adventure,8,5,4,2
8925,133057,Drama,4,5,4,2
8929,133057,Sci-Fi,5,5,4,2
8930,133057,Thriller,4,5,4,2
8931,133146,Action,6,5,5,2
8937,133146,Sci-Fi,5,5,5,2
8938,133146,Thriller,5,5,5,2
8940,133400,Action,8,6,5,2
8941,133400,Adventure,6,6,5,2
8945,133400,Fantasy,5,6,5,2
8948,133400,Sci-Fi,5,6,5,2
8950,133489,Action,7,7,5,2
8951,133489,Adventure,7,7,5,2
8954,133489,Drama,5,7,5,2
8956,133489,Sci-Fi,5,7,5,2
8958,133527,Action,4,6,4,4
8959,133527,Adventure,7,6,4,4
8960,133527,Animation,6,6,4,4
8961,133527,Children,4,6,4,4
8962,133527,Comedy,4,6,4,4
8967,133681,Action,4,4,3,2
8968,133681,Adventure,5,4,3,2
8970,133681,Crime,3,4,3,2
8971,133681,Drama,3,4,3,2
8978,133693,Adventure,5,4,4,3
8979,133693,Animation,4,4,4,3
8981,133693,Comedy,5,4,4,3
8984,133693,Fantasy,4,4,4,3
8988,133854,Action,5,5,3,2
8989,133854,Adventure,6,5,3,2
8992,133854,Drama,3,5,3,2
8996,133854,Sci-Fi,3,5,3,2
8997,133854,Thriller,3,5,3,2
8998,134185,Action,7,5,3,2
8999,134185,Adventure,5,5,3,2
9002,134185,Comedy,3,5,3,2
9005,134185,Fantasy,3,5,3,2
9007,134185,Sci-Fi,4,5,3,2
9009,134392,Action,14,11,5,4
9010,134392,Adventure,12,11,5,4
9016,134392,Fantasy,5,11,5,4
9018,134392,Sci-Fi,11,11,5,4
9019,134392,Thriller,5,11,5,4
9021,134500,Action,6,5,3,2
9022,134500,Adventure,5,5,3,2
9029,134500,Sci-Fi,5,5,3,2
9030,134500,Thriller,3,5,3,2
9031,134530,Action,6,6,5,3
9032,134530,Adventure,7,6,5,3
9033,134530,Animation,5,6,5,3
9039,134530,Sci-Fi,6,6,5,3
9042,134544,Action,7,7,6,5
9043,134544,Adventure,9,7,6,5
9046,134544,Comedy,6,7,6,5
9048,134544,Drama,7,7,6,5
9053,134544,Sci-Fi,8,7,6,5
9055,135141,Action,9,5,5,4
9058,135141,Crime,5,5,5,4
9059,135141,Drama,5,5,5,4
9063,135216,Action,4,4,3,2
9064,135216,Adventure,5,4,3,2
9067,135216,Comedy,3,4,3,2
9069,135216,Drama,3,4,3,2
9072,135216,Sci-Fi,4,4,3,2
9073,135340,Action,4,4,4,2
9074,135340,Adventure,4,4,4,2
9080,135340,Sci-Fi,6,4,4,2
9082,135664,Action,5,4,3,2
9083,135664,Adventure,4,4,3,2
9086,135664,Comedy,3,4,3,2
9087,135664,Drama,3,4,3,2
9091,135664,Thriller,4,4,3,2
9093,135696,Action,8,9,5,3
9094,135696,Adventure,9,9,5,3
9098,135696,Fantasy,5,9,5,3
9101,135696,Sci-Fi,9,9,5,3
9103,135786,Action,5,5,5,4
9104,135786,Adventure,5,5,5,4
9107,135786,Sci-Fi,6,5,5,4
9109,136234,Action,8,7,4,4
9110,136234,Adventure,7,7,4,4
9113,136234,Comedy,4,7,4,4
9114,136234,Crime,4,7,4,4
9118,136234,Sci-Fi,5,7,4,4
9119,136234,Thriller,4,7,4,4
9120,136242,Action,5,8,5,4
9121,136242,Adventure,5,8,5,4
9124,136242,Drama,9,8,5,4
9127,136242,Sci-Fi,8,8,5,4
9128,136242,Thriller,6,8,5,4
9132,136355,Action,4,4,4,2
9133,136355,Adventure,4,4,4,2
9137,136355,Drama,4,4,4,2
9141,136355,Sci-Fi,5,4,4,2
9143,136738,Action,5,5,4,2
9144,136738,Adventure,5,5,4,2
9147,136738,Comedy,5,5,4,2
9152,136738,Sci-Fi,4,5,4,2
9154,136759,Action,5,4,3,2
9155,136759,Adventure,3,4,3,2
9158,136759,Comedy,3,4,3,2
9160,136759,Drama,4,4,3,2
9163,136759,Thriller,3,4,3,2
9165,136873,Action,7,5,3,2
9166,136873,Adventure,4,5,3,2
9168,136873,Comedy,3,5,3,2
9171,136873,Sci-Fi,5,5,3,2
9175,137293,Action,6,4,3,2
9176,137293,Adventure,4,4,3,2
9178,137293,Comedy,3,4,3,2
9185,137293,Sci-Fi,4,4,3,2
9186,137293,Thriller,4,4,3,2
9188,137495,Action,7,4,4,4
9189,137495,Adventure,4,4,4,4
9192,137495,Comedy,4,4,4,4
9194,137495,Drama,5,4,4,4
9198,137495,Romance,4,4,4,4
9199,137495,Sci-Fi,4,4,4,4
9200,137495,Thriller,4,4,4,4
9201,137652,Action,5,4,3,2
9202,137652,Adventure,4,4,3,2
9207,137652,Drama,9,4,3,2
9211,137652,Sci-Fi,3,4,3,2
9212,137652,Thriller,3,4,3,2
9214,138024,Action,5,5,3,2
9215,138024,Adventure,6,5,3,2
9220,138024,Drama,5,5,3,2
9221,138024,Fantasy,3,5,3,2
9223,138024,Sci-Fi,3,5,3,2
9225,138911,Action,6,6,5,4
9226,138911,Adventure,7,6,5,4
9229,138911,Drama,5,6,5,4
9233,138911,Sci-Fi,5,6,5,4
9234,138911,Thriller,5,6,5,4
9235,139813,Action,7,6,6,2
9236,139813,Adventure,6,6,6,2
9242,139813,Thriller,6,6,6,2
9245,140472,Action,5,6,4,2
9246,140472,Adventure,7,6,4,2
9248,140472,Comedy,6,6,4,2
9253,140472,Sci-Fi,4,6,4,2
9254,140495,Action,5,5,5,3
9255,140495,Adventure,8,5,5,3
9259,140495,Drama,5,5,5,3
9263,140495,Sci-Fi,5,5,5,3
9267,140740,Animation,3,5,3,3
9269,140740,Comedy,5,5,3,3
9271,140740,Drama,8,5,3,3
9273,140740,Romance,3,5,3,3
9274,140740,Sci-Fi,3,5,3,3
9275,140740,Thriller,4,5,3,3
9277,140862,Action,7,7,4,2
9278,140862,Adventure,8,7,4,2
9279,140862,Comedy,4,7,4,2
9284,140862,Sci-Fi,4,7,4,2
9287,141000,Action,7,6,5,3
9288,141000,Adventure,5,6,5,3
9290,141000,Drama,6,6,5,3
9296,141000,Thriller,5,6,5,3
9299,141098,Action,5,4,3,1
9300,141098,Adventure,4,4,3,1
9303,141098,Drama,5,4,3,1
9304,141098,Fantasy,3,4,3,1
9308,141098,Thriller,3,4,3,1
9310,141207,Action,3,4,3,3
9312,141207,Comedy,3,4,3,3
9313,141207,Crime,3,4,3,3
9314,141207,Drama,5,4,3,3
9318,141207,Thriller,4,4,3,3
9319,141436,Action,4,5,4,2
9320,141436,Adventure,5,5,4,2
9325,141436,Drama,5,5,4,2
9327,141436,Sci-Fi,5,5,4,2
9330,141453,Action,4,4,4,3
9334,141453,Drama,4,4,4,3
9336,141453,Sci-Fi,4,4,4,3
9337,141453,Thriller,6,4,4,3
9338,141625,Action,11,8,6,3
9339,141625,Adventure,8,8,6,3
9342,141625,Comedy,6,8,6,3
9348,141625,Sci-Fi,8,8,6,3
9350,141877,Action,10,8,5,2
9351,141877,Adventure,7,8,5,2
9356,141877,Drama,5,8,5,2
9359,141877,Sci-Fi,8,8,5,2
9361,141927,Action,5,5,4,2
9362,141927,Adventure,5,5,4,2
9366,141927,Drama,4,5,4,2
9369,141927,Sci-Fi,4,5,4,2
9370,141927,Thriller,5,5,4,2
9372,141938,Action,6,4,3,2
9373,141938,Adventure,7,4,3,2
9374,141938,Animation,3,4,3,2
9379,141938,Fantasy,3,4,3,2
9381,141938,Sci-Fi,4,4,3,2
9385,142013,Adventure,2,2,2,2
9386,142013,Animation,2,2,2,2
9388,142013,Comedy,4,2,2,2
9390,142013,Drama,7,2,2,2
9393,142013,Mystery,2,2,2,2
9395,142013,Sci-Fi,2,2,2,2
9396,142013,Thriller,2,2,2,2
9397,142226,Action,8,6,4,2
9398,142226,Adventure,7,6,4,2
9402,142226,Drama,4,6,4,2
9407,142226,Sci-Fi,4,6,4,2
9408,142226,Thriller,6,6,4,2
9409,142259,Action,6,6,6,3
9410,142259,Adventure,7,6,6,3
9417,142259,Sci-Fi,6,6,6,3
9418,142367,Action,9,8,5,2
9419,142367,Adventure,6,8,5,2
9426,142367,Sci-Fi,8,8,5,2
9427,142367,Thriller,5,8,5,2
9429,142533,Adventure,4,4,3,2
9431,142533,Comedy,3,4,3,2
9432,142533,Drama,8,4,3,2
9435,142533,Romance,3,4,3,2
9436,142533,Sci-Fi,4,4,3,2
9438,142682,Action,10,5,4,3
9439,142682,Adventure,5,5,4,3
9443,142682,Drama,4,5,4,3
9446,142682,Sci-Fi,4,5,4,3
9447,142682,Thriller,4,5,4,3
9449,142775,Action,5,5,4,3
9450,142775,Adventure,6,5,4,3
9453,142775,Drama,4,5,4,3
9456,142775,Sci-Fi,4,5,4,3
9458,142781,Action,9,5,3,3
9459,142781,Adventure,5,5,3,3
9460,142781,Comedy,3,5,3,3
9463,142781,Fantasy,3,5,3,3
9467,142781,Sci-Fi,3,5,3,3
9468,142781,Thriller,4,5,3,3
9469,142815,Action,10,9,6,2
9470,142815,Adventure,9,9,6,2
9476,142815,Sci-Fi,6,9,6,2
9478,143000,Action,4,6,4,4
9479,143000,Adventure,6,6,4,4
9482,143000,Comedy,4,6,4,4
9484,143000,Drama,7,6,4,4
9485,143000,Fantasy,6,6,4,4
9488,143000,Sci-Fi,4,6,4,4
9489,143000,Thriller,4,6,4,4
9490,143049,Action,6,7,6,3
9491,143049,Adventure,7,7,6,3
9494,143049,Comedy,6,7,6,3
9498,143049,Sci-Fi,7,7,6,3
9500,143337,Action,11,9,6,4
9501,143337,Adventure,9,9,6,4
9508,143337,Sci-Fi,7,9,6,4
9509,143337,Thriller,6,9,6,4
9510,143568,Action,10,8,6,3
9511,143568,Adventure,9,8,6,3
9516,143568,Drama,6,8,6,3
9521,143568,Sci-Fi,8,8,6,3
9522,143568,Thriller,6,8,6,3
9524,143759,Action,10,5,4,4
9525,143759,Adventure,4,5,4,4
9527,143759,Crime,4,5,4,4
9530,143759,Sci-Fi,5,5,4,4
9531,143759,Thriller,4,5,4,4
9533,143847,Adventure,3,5,3,2
9536,143847,Comedy,5,5,3,2
9537,143847,Drama,5,5,3,2
9540,143847,Sci-Fi,4,5,3,2
9543,144115,Action,16,9,4,3
9544,144115,Adventure,9,9,4,3
9547,144115,Crime,4,9,4,3
9548,144115,Drama,4,9,4,3
9552,144115,Sci-Fi,9,9,4,3
9555,144248,Action,10,6,5,5
9556,144248,Adventure,5,6,5,5
9559,144248,Comedy,5,6,5,5
9561,144248,Drama,5,6,5,5
9563,144248,Sci-Fi,6,6,5,5
9564,144248,Thriller,6,6,5,5
9566,144536,Action,5,4,2,2
9567,144536,Adventure,5,4,2,2
9568,144536,Animation,4,4,2,2
9569,144536,Children,2,4,2,2
9570,144536,Comedy,2,4,2,2
9571,144536,Crime,2,4,2,2
9572,144536,Drama,3,4,2,2
9573,144536,Fantasy,2,4,2,2
9576,144536,Sci-Fi,2,4,2,2
9577,144536,Thriller,2,4,2,2
9579,144980,Action,6,6,6,4
9582,144980,Drama,6,6,6,4
9585,144980,Sci-Fi,7,6,6,4
9587,145213,Action,8,7,4,2
9588,145213,Adventure,7,7,4,2
9591,145213,Drama,4,7,4,2
9594,145213,Sci-Fi,6,7,4,2
9597,145551,Action,2,2,2,2
9598,145551,Adventure,3,2,2,2
9600,145551,Comedy,2,2,2,2
9602,145551,Drama,5,2,2,2
9603,145551,Fantasy,2,2,2,2
9604,145551,Horror,2,2,2,2
9605,145551,Mystery,2,2,2,2
9606,145551,Romance,2,2,2,2
9607,145551,Sci-Fi,2,2,2,2
9608,145551,Thriller,2,2,2,2
9613,145672,Comedy,5,4,4,3
9614,145672,Crime,4,4,4,3
9615,145672,Drama,6,4,4,3
9616,145672,Fantasy,4,4,4,3
9621,145866,Action,8,6,4,3
9622,145866,Adventure,6,6,4,3
9625,145866,Comedy,5,6,4,3
9629,145866,Sci-Fi,4,6,4,3
9630,145866,Thriller,4,6,4,3
9632,145926,Action,5,5,3,3
9633,145926,Adventure,3,5,3,3
9635,145926,Crime,3,5,3,3
9636,145926,Drama,3,5,3,3
9639,145926,Sci-Fi,3,5,3,3
9640,145926,Thriller,5,5,3,3
9641,146348,Action,4,4,3,2
9642,146348,Adventure,6,4,3,2
9645,146348,Comedy,4,4,3,2
9647,146348,Drama,6,4,3,2
9651,146348,Sci-Fi,3,4,3,2
9654,146475,Action,12,9,6,3
9655,146475,Adventure,13,9,6,3
9658,146475,Comedy,6,9,6,3
9660,146475,Drama,7,9,6,3
9665,146475,Sci-Fi,9,9,6,3
9667,146609,Action,8,6,4,3
9668,146609,Adventure,7,6,4,3
9671,146609,Comedy,5,6,4,3
9673,146609,Drama,6,6,4,3
9679,146609,Thriller,4,6,4,3
9680,146703,Action,6,5,4,3
9681,146703,Adventure,4,5,4,3
9689,146703,Sci-Fi,5,5,4,3
9690,146703,Thriller,5,5,4,3
9691,146708,Action,4,4,4,3
9692,146708,Adventure,5,4,4,3
9695,146708,Comedy,4,4,4,3
9701,146708,Sci-Fi,4,4,4,3
9703,146762,Action,6,3,3,2
9704,146762,Adventure,6,3,3,2
9709,146762,Drama,3,3,3,2
9714,146762,Thriller,3,3,3,2
9715,146853,Action,6,5,5,2
9716,146853,Adventure,5,5,5,2
9722,146853,Sci-Fi,5,5,5,2
9723,146853,Thriller,5,5,5,2
9726,146987,Action,6,5,4,1
9727,146987,Adventure,5,5,4,1
9733,146987,Drama,5,5,4,1
9737,146987,Sci-Fi,4,5,4,1
9738,146987,Thriller,5,5,4,1
9740,147049,Action,4,4,4,3
9741,147049,Adventure,4,4,4,3
9742,147049,Comedy,4,4,4,3
9744,147049,Drama,5,4,4,3
9748,147059,Action,8,6,3,2
9749,147059,Adventure,6,6,3,2
9752,147059,Comedy,3,6,3,2
9757,147059,Sci-Fi,6,6,3,2
9759,147174,Action,5,6,5,3
9760,147174,Adventure,9,6,5,3
9764,147174,Drama,6,6,5,3
9769,147174,Thriller,6,6,5,3
9774,147316,Comedy,4,4,4,3
9775,147316,Drama,6,4,4,3
9779,147316,Sci-Fi,4,4,4,3
9780,147316,Thriller,4,4,4,3
9783,147353,Adventure,2,2,2,1
9786,147353,Comedy,4,2,2,1
9788,147353,Drama,9,2,2,1
9789,147353,Fantasy,2,2,2,1
9791,147353,Sci-Fi,2,2,2,1
9792,147353,Thriller,2,2,2,1
9795,147687,Action,7,5,5,4
9796,147687,Adventure,5,5,5,4
9799,147687,Drama,5,5,5,4
9803,147709,Action,6,5,4,3
9804,147709,Adventure,8,5,4,3
9809,147709,Drama,5,5,4,3
9814,147709,Sci-Fi,4,5,4,3
9815,147709,Thriller,4,5,4,3
9816,147750,Action,8,8,4,2
9817,147750,Adventure,9,8,4,2
9821,147750,Drama,4,8,4,2
9824,147750,Sci-Fi,7,8,4,2
9826,147968,Action,6,5,4,1
9827,147968,Adventure,4,5,4,1
9830,147968,Drama,6,5,4,1
9836,147968,Thriller,5,5,4,1
9838,148002,Action,2,3,2,2
9839,148002,Adventure,2,3,2,2
9840,148002,Animation,2,3,2,2
9842,148002,Comedy,2,3,2,2
9843,148002,Drama,3,3,2,2
9844,148002,Romance,2,3,2,2
9845,148002,Sci-Fi,3,3,2,2
9848,148079,Action,7,5,4,2
9849,148079,Adventure,5,5,4,2
9852,148079,Drama,4,5,4,2
9856,148079,Sci-Fi,5,5,4,2
9859,148146,Action,8,6,4,3
9860,148146,Adventure,5,6,4,3
9862,148146,Comedy,4,6,4,3
9864,148146,Drama,6,6,4,3
9869,148146,Thriller,4,6,4,3
9870,148300,Action,5,5,3,3
9871,148300,Adventure,5,5,3,3
9874,148300,Drama,3,5,3,3
9875,148300,Fantasy,3,5,3,3
9877,148300,Sci-Fi,3,5,3,3
9878,148513,Action,4,6,4,3
9879,148513,Adventure,7,6,4,3
9882,148513,Comedy,6,6,4,3
9884,148513,Fantasy,4,6,4,3
9886,148513,Sci-Fi,4,6,4,3
9889,148789,Action,9,6,6,2
9890,148789,Adventure,6,6,6,2
9893,148789,Comedy,6,6,6,2
9898,148789,Sci-Fi,6,6,6,2
9899,149056,Action,5,3,3,3
9900,149056,Adventure,3,3,3,3
9901,149056,Comedy,3,3,3,3
9903,149056,Drama,3,3,3,3
9904,149056,Horror,3,3,3,3
9907,149056,Sci-Fi,3,3,3,3
9909,149294,Action,6,5,5,3
9910,149294,Adventure,8,5,5,3
9913,149294,Comedy,5,5,5,3
9915,149294,Drama,5,5,5,3
9921,149481,Action,8,6,3,2
9922,149481,Adventure,6,6,3,2
9924,149481,Children,3,6,3,2
9928,149481,Fantasy,3,6,3,2
9931,149481,Sci-Fi,6,6,3,2
9933,149721,Action,4,4,3,2
9934,149721,Adventure,3,4,3,2
9937,149721,Drama,5,4,3,2
9942,149721,Thriller,4,4,3,2
9944,149850,Action,6,6,6,3
9948,149850,Comedy,6,6,6,3
9950,149850,Drama,6,6,6,3
9953,149850,Sci-Fi,6,6,6,3
9955,149873,Action,7,6,5,4
9956,149873,Adventure,6,6,5,4
9957,149873,Comedy,5,6,5,4
9959,149873,Drama,8,6,5,4
9964,149873,Sci-Fi,5,6,5,4
9965,149873,Thriller,5,6,5,4
9967,149890,Action,10,6,4,3
9968,149890,Adventure,8,6,4,3
9969,149890,Comedy,4,6,4,3
9971,149890,Drama,6,6,4,3
9972,149890,Fantasy,4,6,4,3
9976,149890,Sci-Fi,6,6,4,3
9980,150342,Action,9,9,7,2
9981,150342,Adventure,9,9,7,2
9984,150342,Drama,7,9,7,2
9988,150342,Sci-Fi,9,9,7,2
9992,150655,Adventure,5,5,5,4
9998,150655,Sci-Fi,5,5,5,4
9999,150655,Thriller,5,5,5,4
10000,151009,Action,5,5,4,4
10001,151009,Adventure,5,5,4,4
10002,151009,Animation,4,5,4,4
10004,151009,Comedy,5,5,4,4
10006,151009,Drama,4,5,4,4
10008,151009,Sci-Fi,4,5,4,4
10010,151128,Action,8,6,5,2
10011,151128,Adventure,6,6,5,2
10017,151128,Sci-Fi,5,6,5,2
10019,151605,Action,7,7,6,5
10020,151605,Adventure,8,7,6,5
10023,151605,Comedy,6,7,6,5
10029,151732,Adventure,5,4,4,3
10030,151732,Animation,4,4,4,3
10031,151732,Children,4,4,4,3
10032,151732,Comedy,4,4,4,3
10034,151732,Drama,9,4,4,3
10041,151868,Action,6,6,3,3
10042,151868,Adventure,5,6,3,3
10045,151868,Comedy,3,6,3,3
10046,151868,Drama,6,6,3,3
10047,151868,Fantasy,3,6,3,3
10050,151868,Thriller,3,6,3,3
10052,152009,Action,11,9,6,3
10053,152009,Adventure,9,9,6,3
10060,152009,Sci-Fi,6,9,6,3
10061,152009,Thriller,9,9,6,3
10062,152128,Action,3,3,3,3
10063,152128,Adventure,3,3,3,3
10066,152128,Drama,6,3,3,3
10067,152128,Sci-Fi,3,3,3,3
10069,152807,Action,5,5,4,2
10070,152807,Adventure,4,5,4,2
10074,152807,Drama,6,5,4,2
10078,152807,Sci-Fi,4,5,4,2
10079,152807,Thriller,4,5,4,2
10080,152866,Action,3,4,3,2
10081,152866,Adventure,3,4,3,2
10085,152866,Drama,4,4,3,2
10086,152866,Sci-Fi,4,4,3,2
10088,152917,Action,8,7,6,3
10089,152917,Adventure,7,7,6,3
10094,152917,Drama,6,7,6,3
10098,152917,Sci-Fi,8,7,6,3
10100,152928,Action,4,4,4,3
10104,152928,Drama,4,4,4,3
10106,152928,Sci-Fi,5,4,4,3
10108,153048,Action,5,5,4,2
10109,153048,Adventure,4,5,4,2
10112,153048,Comedy,5,5,4,2
10114,153048,Drama,5,5,4,2
10118,153048,Sci-Fi,4,5,4,2
10121,153276,Action,7,7,7,4
10122,153276,Adventure,7,7,7,4
10124,153276,Comedy,7,7,7,4
10126,153276,Drama,9,7,7,4
10132,153348,Action,6,5,5,3
10133,153348,Adventure,5,5,5,3
10136,153348,Drama,5,5,5,3
10140,153348,Sci-Fi,5,5,5,3
10141,153348,Thriller,5,5,5,3
10143,153670,Action,5,5,3,2
10144,153670,Adventure,4,5,3,2
10145,153670,Comedy,3,5,3,2
10147,153670,Drama,5,5,3,2
10150,153670,Sci-Fi,3,5,3,2
10153,153802,Action,11,7,5,3
10154,153802,Adventure,7,7,5,3
10157,153802,Comedy,5,7,5,3
10163,153802,Sci-Fi,7,7,5,3
10164,153802,Thriller,5,7,5,3
10165,153983,Action,12,8,5,4
10166,153983,Adventure,11,8,5,4
10170,153983,Crime,5,8,5,4
10171,153983,Drama,7,8,5,4
10176,153983,Sci-Fi,8,8,5,4
10179,154277,Action,6,4,4,2
10180,154277,Adventure,4,4,4,2
10185,154277,Sci-Fi,4,4,4,2
10187,154397,Action,5,4,3,2
10188,154397,Adventure,4,4,3,2
10192,154397,Drama,3,4,3,2
10197,154397,Sci-Fi,4,4,3,2
10198,154397,Thriller,3,4,3,2
10199,154412,Action,4,6,4,2
10200,154412,Adventure,6,6,4,2
10203,154412,Drama,4,6,4,2
10207,154412,Sci-Fi,6,6,4,2
10211,154485,Action,4,4,4,2
10212,154485,Adventure,4,4,4,2
10214,154485,Comedy,5,4,4,2
10219,154485,Sci-Fi,4,4,4,2
10221,154515,Action,9,8,6,2
10222,154515,Adventure,8,8,6,2
10225,154515,Comedy,6,8,6,2
10227,154515,Drama,6,8,6,2
10232,154515,Sci-Fi,9,8,6,2
10234,154621,Action,9,6,5,2
10235,154621,Adventure,8,6,5,2
10240,154621,Fantasy,5,6,5,2
10244,154621,Sci-Fi,6,6,5,2
10245,154621,Thriller,5,6,5,2
10246,154746,Action,12,9,5,3
10247,154746,Adventure,6,9,5,3
10254,154746,Sci-Fi,9,9,5,3
10255,154746,Thriller,5,9,5,3
10256,154771,Action,4,4,4,2
10257,154771,Adventure,4,4,4,2
10259,154771,Comedy,4,4,4,2
10260,154771,Crime,4,4,4,2
10267,155102,Action,11,9,4,2
10268,155102,Adventure,11,9,4,2
10273,155102,Drama,4,9,4,2
10276,155102,Sci-Fi,9,9,4,2
10278,155146,Action,9,7,4,2
10279,155146,Adventure,7,7,4,2
10284,155146,Drama,5,7,4,2
10288,155146,Sci-Fi,7,7,4,2
10289,155146,Thriller,4,7,4,2
10292,155163,Action,4,4,3,2
10293,155163,Adventure,4,4,3,2
10295,155163,Children,3,4,3,2
10296,155163,Comedy,3,4,3,2
10298,155163,Drama,6,4,3,2
10303,155163,Sci-Fi,3,4,3,2
10304,155163,Thriller,3,4,3,2
10306,156081,Action,8,8,4,3
10307,156081,Adventure,5,8,4,3
10309,156081,Drama,8,8,4,3
10313,156081,Sci-Fi,4,8,4,3
10314,156081,Thriller,4,8,4,3
10317,156090,Action,4,7,4,1
10318,156090,Adventure,7,7,4,1
10320,156090,Drama,7,7,4,1
10325,156090,Sci-Fi,6,7,4,1
10327,156183,Action,7,6,5,2
10328,156183,Adventure,7,6,5,2
10331,156183,Comedy,5,6,5,2
10334,156183,Drama,5,6,5,2
10339,156183,Sci-Fi,6,6,5,2
10341,156247,Action,6,4,3,2
10342,156247,Adventure,6,4,3,2
10345,156247,Comedy,3,4,3,2
10347,156247,Drama,3,4,3,2
10351,156247,Sci-Fi,4,4,3,2
10353,156298,Action,5,6,5,3
10354,156298,Adventure,8,6,5,3
10359,156298,Drama,6,6,5,3
10361,156298,Sci-Fi,5,6,5,3
10365,156480,Action,14,8,5,4
10366,156480,Adventure,15,8,5,4
10369,156480,Comedy,7,8,5,4
10371,156480,Drama,5,8,5,4
10375,156480,Sci-Fi,8,8,5,4
10376,156480,Thriller,5,8,5,4
10378,157490,Action,9,7,5,3
10379,157490,Adventure,7,7,5,3
10384,157490,Drama,5,7,5,3
10386,157490,Horror,5,7,5,3
10388,157490,Sci-Fi,5,7,5,3
10389,157490,Thriller,8,7,5,3
10391,157538,Action,8,6,4,4
10392,157538,Adventure,8,6,4,4
10396,157538,Crime,4,6,4,4
10397,157538,Drama,6,6,4,4
10398,157538,Fantasy,5,6,4,4
10401,157538,Sci-Fi,4,6,4,4
10402,157538,Thriller,4,6,4,4
10405,157804,Action,7,5,3,2
10406,157804,Adventure,5,5,3,2
10410,157804,Fantasy,3,5,3,2
10412,157804,Sci-Fi,4,5,3,2
10413,157804,Thriller,3,5,3,2
10414,157975,Action,3,4,3,3
10415,157975,Adventure,4,4,3,3
10418,157975,Comedy,3,4,3,3
10420,157975,Drama,7,4,3,3
10423,157975,Romance,3,4,3,3
10424,157975,Sci-Fi,3,4,3,3
10425,157975,Thriller,5,4,3,3
10427,158028,Action,2,3,2,1
10430,158028,Comedy,3,3,2,1
10431,158028,Crime,2,3,2,1
10432,158028,Drama,8,3,2,1
10437,158028,Thriller,3,3,2,1
10438,158109,Action,11,9,6,3
10439,158109,Adventure,7,9,6,3
10444,158109,Drama,12,9,6,3
10448,158109,Sci-Fi,9,9,6,3
10449,158109,Thriller,6,9,6,3
10452,158351,Action,2,3,2,1
10454,158351,Crime,3,3,2,1
10455,158351,Drama,6,3,2,1
10457,158351,Thriller,2,3,2,1
10460,158465,Action,4,4,3,2
10461,158465,Adventure,5,4,3,2
10464,158465,Comedy,4,4,3,2
10467,158465,Drama,3,4,3,2
10468,158465,Fantasy,3,4,3,2
10471,158465,Sci-Fi,3,4,3,2
10473,158600,Action,5,5,4,2
10474,158600,Adventure,4,5,4,2
10481,158600,Sci-Fi,7,5,4,2
10482,158600,Thriller,4,5,4,2
